name,osm_id,mid_lat,mid_lng,node_count,data_source,highway_type,surface,lanes,maxspeed,oneway,bridge,tunnel,lit,sidewalk,cycleway,width,access,ref
,839717367,40.44375876666667,-79.9523837,3,osm,service,,,,,,,,,,,,
,839717368,40.44399585,-79.95248925000001,2,osm,steps,concrete,,,,,,yes,,,,,
,839717369,40.4439951,-79.9524365,2,osm,footway,concrete,,,,,,yes,,,,,
,839717370,40.4439744,-79.95245615,2,osm,steps,concrete,,,,,,yes,,,,,
,839717371,40.44377203333333,-79.95239826666666,3,osm,footway,concrete,,,,,,yes,,,,,
,839717375,40.443451933333336,-79.95211006666666,3,osm,footway,asphalt,,,,,,yes,,,,,
,839717376,40.443424099999994,-79.952208,3,osm,footway,concrete,,,,,,yes,,,,,
,839717377,40.443519466666665,-79.9522659,3,osm,footway,asphalt,,,,,,yes,,,,,
,839717379,40.441728633333334,-79.95269883333333,3,osm,footway,asphalt,,,,,,yes,,,,,
,839717382,40.44185036666667,-79.95274996666667,3,osm,footway,asphalt,,,,,,yes,,,,,
,839717383,40.44194805,-79.95270715000001,2,osm,footway,concrete,,,,,,yes,,,,,
,839717384,40.44248476666667,-79.95169006666667,3,osm,footway,asphalt,,,,,,yes,,,,,
,839717385,40.44249525,-79.9518025,2,osm,footway,compacted,,,,,,yes,,,,,
,839717386,40.44247674285714,-79.95307115,14,osm,footway,concrete,,,,,,yes,,,,,
,839717387,40.443207175,-79.953049225,8,osm,footway,concrete,,,,,,yes,,,,,
,839717388,40.4430841,-79.95205113333334,6,osm,footway,concrete,,,,,,yes,,,,,
,839717389,40.44228653529411,-79.95230202352941,17,osm,footway,concrete,,,,,,,,,,,
,842459719,40.4437597,-79.9524944,2,osm,footway,concrete,,,,,,yes,,,,,
,842459720,40.4439375,-79.95260395,2,osm,steps,concrete,,,,,,yes,,,,,
,842459721,40.44394235,-79.9526363,2,osm,footway,concrete,,,,,,yes,,,,,
,842459722,40.4439687,-79.95258865,2,osm,steps,concrete,,,,,,yes,,,,,
,842459723,40.444126833333335,-79.95249106666667,3,osm,footway,concrete,,,,,,yes,,,,,
,842459724,40.44419925,-79.95245385,2,osm,steps,concrete,,,,,,yes,,,,,
,842459735,40.4451693,-79.9516606,2,osm,footway,concrete,,,,,,yes,,,,,
,842459736,40.44517976,-79.95164064000001,5,osm,footway,concrete,,,,,,yes,,,,,
,842459737,40.44509925,-79.9517562,2,osm,footway,concrete,,,,,,yes,,,,,
,842459738,40.4451045,-79.95185599999999,2,osm,footway,concrete,,,,,,yes,,,,,
,842459739,40.44517251578947,-79.95174898947369,19,osm,footway,concrete,,,,,,yes,,,,,
,842459743,40.44472996,-79.95163643999999,5,osm,footway,gravel,,,,,,no,,,,,
,849975375,40.44080505,-79.9506213,2,osm,steps,concrete,,,,,,yes,,,,,
,849975376,40.44044533333334,-79.95031093333334,3,osm,footway,,,,,,,,,,,,
,849975377,40.440393799999995,-79.95029786,5,osm,footway,,,,,,,,,,,,
,849975378,40.4403533,-79.9502493,3,osm,footway,,,,,,,,,,,,
,849975380,40.43790285714285,-79.9485769,7,osm,service,,,,yes,,,,,,,,
,858889620,40.44666112,-79.94680204,5,osm,service,,,,,,,,,,,,
,864054341,40.44091782,-79.94052962,5,osm,service,,,,,,,,,,,,
,865049873,40.44535278095238,-79.9527074,21,osm,footway,concrete,,,,,,,,,,,
,866897653,40.449451399999994,-79.94581326666666,3,osm,service,,,,,,,,,,,,
,867827239,40.44625435,-79.94433176666666,6,osm,footway,asphalt,,,,,,no,,,,,
,867827240,40.44640855,-79.944401,2,osm,steps,wood,,,,,,yes,,,,,
,868924599,40.44105417307692,-79.95347979615384,26,osm,footway,concrete,,,,,,yes,,,,,
,868924601,40.44132395675676,-79.95408245945946,37,osm,footway,concrete,,,,,,,,,,,
,874465339,40.43959735,-79.946798675,4,osm,footway,paved,,,,,,,,,,,
,874465340,40.4396842,-79.94665219999999,2,osm,footway,paved,,,,,,,,,,,
,874465341,40.44035194,-79.94714593,10,osm,footway,concrete,,,,,,,,,,,
,874465342,40.438324175,-79.94719635,12,osm,footway,paved,,,,,,,,,,,
,874465343,40.44094195,-79.94821809999999,2,osm,footway,,,,,,,,,,,,
,874465344,40.4408843,-79.94804896666666,3,osm,footway,,,,,,,,,,,,
,874465348,40.4405838,-79.94831573333333,3,osm,footway,,,,,,,,,,,,
,887814025,40.44873665,-79.94600735,2,osm,service,,,,,,,,,,,,
,887814026,40.44896228,-79.94495562,5,osm,service,asphalt,,,,,,,,,,,
,887814027,40.4490344,-79.94474275,2,osm,service,,,,,,,,,,,,
,887814028,40.449071733333334,-79.94458666666667,3,osm,service,asphalt,,,,,,,,,,,
,913301011,40.44360005,-79.9522959,2,osm,footway,concrete,,,,,,yes,,,,,
,913301012,40.44343485,-79.95223415000001,2,osm,footway,concrete,,,,,,yes,,,,,
,913301013,40.44342865,-79.9521976,2,osm,footway,concrete,,,,,,yes,,,,,
,913301014,40.44353825,-79.9523521,2,osm,service,asphalt,,,,,,,,,,,
,913301015,40.44358893333333,-79.9523737,3,osm,service,concrete,,,,,,,,,,,
,913301026,40.4417689,-79.95280059999999,2,osm,footway,compacted,,,,,,yes,,,,,
,913301027,40.4417645,-79.9527985,2,osm,footway,compacted,,,,,,yes,,,,,
,913301028,40.44186235,-79.95250425,2,osm,footway,concrete,,,,,,yes,,,,,
,913301029,40.44226925,-79.95160775,2,osm,footway,concrete,,,,,,,,,,,
,913301030,40.4424264,-79.95153414999999,2,osm,footway,concrete,,,,,,,,,,,
,913301031,40.4424809,-79.95158955,2,osm,footway,concrete,,,,,,,,,,,
,914224284,40.44041262857143,-79.95214252857143,7,osm,footway,concrete,,,,,,,,,,,
,914224285,40.4404487,-79.9506722,3,osm,footway,,,,,,,,,,,,
,914224286,40.43972253333333,-79.95031076666668,3,osm,service,,,,yes,,,,,,,,
,914224287,40.439960957142866,-79.95013571428571,7,osm,service,,,,,,,,,,,,
,914224288,40.4397255,-79.95025006666667,3,osm,service,,,,yes,,,,,,,,
,914224289,40.4400967,-79.9506167,2,osm,footway,,,,,,,,,,,,
,914224290,40.43952005,-79.95077125,2,osm,footway,,,,,,,,,,,,
,914224291,40.439776175,-79.95092002499999,4,osm,footway,,,,,,,,,,,,
,914224292,40.43952183333334,-79.95128196666667,3,osm,service,,,,,,,,,,,,
,914224293,40.4402997,-79.9501365,3,osm,footway,,,,,,,,,,,,
,914224294,40.439284533333336,-79.95063966666667,3,osm,footway,,,,,,,,,,,,
,914224295,40.438652966666666,-79.95028426666666,6,osm,footway,,,,,,,,,,,,
,914226180,40.4395905,-79.95109965,4,osm,steps,,,,,,,,,,,,
,914488887,40.44210477058824,-79.95150389999999,17,osm,cycleway,concrete,,,,,,,,,,,
,914499628,40.44306415,-79.95323959999999,14,osm,pedestrian,sett,,,,,,yes,,,,,
,915670683,40.44405001875,-79.94970563125,16,osm,footway,concrete,,,,,,yes,,,,,
,915670684,40.4438124,-79.95079075,2,osm,footway,concrete,,,,,,no,,,,,
,915670685,40.4438924,-79.9508485,3,osm,footway,asphalt,,,,,,yes,,,,,
,915670686,40.4439688,-79.95090375000001,2,osm,footway,concrete,,,,,,yes,,,,,
,915670687,40.44394718333333,-79.95105921666666,6,osm,footway,concrete,,,,,,yes,,,,,
,915670688,40.44419135,-79.95097195,2,osm,footway,concrete,,,,,,,,,,,
,915670689,40.44400715,-79.95088285,2,osm,footway,concrete,,,,,,yes,,,,,
,915670690,40.44402753333333,-79.9508009,3,osm,footway,asphalt,,,,,,yes,,,,,
,915670691,40.44385035,-79.95064880000001,2,osm,footway,concrete,,,,,,no,,,,,
,915670692,40.443942766666666,-79.95065593333334,3,osm,footway,asphalt,,,,,,yes,,,,,
,915670693,40.444559483333336,-79.95094065,6,osm,footway,concrete,,,,,,,,,,,
,915670694,40.444623416666666,-79.95037789999999,6,osm,footway,concrete,,,,,,,,,,,
,915670695,40.444068900000005,-79.950585425,4,osm,footway,concrete,,,,,,,,,,,
,915670696,40.445101375,-79.9506291,4,osm,footway,concrete,,,,,,,,,,,
,915670697,40.4440347,-79.9506663,2,osm,footway,concrete,,,,,,,,,,,
,915670698,40.44404965,-79.9507117,2,osm,footway,concrete,,,,,,,,,,,
,915670699,40.44506575,-79.95116535,2,osm,footway,asphalt,,,,,,,,,,,
,915670700,40.44510116666667,-79.95118023333333,3,osm,footway,asphalt,,,,,,,,,,,
,915670701,40.4451538,-79.95130723333334,3,osm,footway,asphalt,,,,,,,,,,,
,915670702,40.4456893,-79.95144855,6,osm,footway,concrete,,,,,,,,,,,
,915670703,40.44640351428571,-79.95061151428571,7,osm,footway,concrete,,,,,,,,,,,
,915670704,40.44660976470588,-79.95126072352942,17,osm,footway,concrete,,,,,,,,,,,
,915670705,40.44533747777778,-79.95072008888889,9,osm,footway,concrete,,,,,,,,,,,
,915670706,40.4456681,-79.95050950000001,2,osm,footway,concrete,,,,,,,,,,,
,915670707,40.44574275,-79.95051795,2,osm,footway,concrete,,,,,,,,,,,
,915670708,40.44570366666667,-79.95050716666667,3,osm,footway,asphalt,,,,,,,,,,,
,915670709,40.4451438,-79.9511977,2,osm,footway,concrete,,,,,,,,,,,
,915670710,40.44517245,-79.951239,2,osm,footway,concrete,,,,,,,,,,,
,915670711,40.44513355,-79.95138685,2,osm,footway,concrete,,,,,,,,,,,
,915670712,40.44631705,-79.9519452,2,osm,footway,concrete,,,,,,,,,,,
,915670713,40.44631815,-79.95198875,2,osm,footway,concrete,,,,,,,,,,,
,915670714,40.44641756666667,-79.95202133333333,3,osm,footway,asphalt,,,,,,,,,,,
,915670715,40.4463778,-79.9518663,3,osm,footway,asphalt,,,,,,,,,,,
,915670716,40.44643455,-79.95179175000001,2,osm,footway,concrete,,,,,,,,,,,
,915670717,40.446478850000005,-79.95176565,2,osm,footway,concrete,,,,,,,,,,,
,915670718,40.4465794,-79.95179536666666,3,osm,footway,asphalt,,,,,,,,,,,
,915670719,40.44663193333333,-79.95193523333334,3,osm,footway,asphalt,,,,,,,,,,,
,915670720,40.447278455555555,-79.95232875555556,9,osm,footway,concrete,,,,,,yes,,,,,
,915670722,40.44642542857143,-79.95220348571429,7,osm,footway,concrete,,,,,,,,,,,
,915670727,40.44658065,-79.9520038,2,osm,footway,concrete,,,,,,,,,,,
,915670728,40.44652205,-79.95205495,2,osm,footway,concrete,,,,,,,,,,,
,915670740,40.447054944,-79.951627476,25,osm,footway,concrete,,,,,,,,,,,
,915670741,40.44669745,-79.95185054999999,2,osm,footway,concrete,,,,,,,,,,,
,915670742,40.4466941,-79.9518253,2,osm,footway,concrete,,,,,,,,,,,
,915670748,40.44738005714286,-79.95096238571429,7,osm,footway,concrete,,,,,,,,,,,
,915670752,40.4468879,-79.9507687,2,osm,footway,concrete,,,,,,,,,,,
,915670753,40.44670915,-79.95074925,2,osm,footway,concrete,,,,,,,,,,,
,915670754,40.446796166666665,-79.95075856666666,3,osm,footway,asphalt,,,,,,,,,,,
,915670755,40.44690936666667,-79.95062193333332,3,osm,footway,asphalt,,,,,,,,,,,
,915670756,40.44690355,-79.95072955,2,osm,footway,concrete,,,,,,,,,,,
,915670757,40.44669653333333,-79.95056206666668,3,osm,footway,asphalt,,,,,,,,,,,
,915670758,40.44668185,-79.95064435,2,osm,footway,concrete,,,,,,,,,,,
,915670759,40.446812066666666,-79.95045076666666,3,osm,footway,asphalt,,,,,,,,,,,
,915670760,40.44674754166667,-79.949574725,12,osm,footway,concrete,,,,,,,,,,,
,915670761,40.44636773333334,-79.94901016666667,3,osm,footway,concrete,,,,,,,,,,,
,915670762,40.4458849125,-79.949474275,8,osm,footway,,,,,,,,,,,,
,915670763,40.4462588,-79.95043586666667,3,osm,footway,asphalt,,,,,,,,,,,
,915670764,40.44593533333333,-79.95039108333333,6,osm,footway,concrete,,,,,,,,,,,
,915670765,40.44672645,-79.9504398,2,osm,footway,concrete,,,,,,,,,,,
,915670766,40.4467111,-79.95046905000001,2,osm,footway,concrete,,,,,,,,,,,
,915670767,40.446595975,-79.9504644,4,osm,footway,concrete,,,,,,,,,,,
,915670768,40.44821866923077,-79.9498639,13,osm,footway,concrete,,,,,,,,,,,
,915670769,40.44783717692307,-79.95106446153846,13,osm,footway,concrete,,,,,,yes,,,,,
,915670770,40.44697166363636,-79.94978376363636,11,osm,footway,concrete,,,,,,,,,,,
,915670772,40.4469009,-79.95046285000001,2,osm,footway,concrete,,,,,,,,,,,
,915670773,40.446923049999995,-79.95051165,2,osm,footway,concrete,,,,,,,,,,,
,915670774,40.445199849999995,-79.95044680000001,2,osm,footway,concrete,,,,,,,,,,,
,915670775,40.44512025,-79.95045285,2,osm,footway,concrete,,,,,,,,,,,
,915670776,40.44515723333333,-79.95044826666667,3,osm,footway,asphalt,,,,,,,,,,,
,915670792,40.443774,-79.9518805,4,osm,footway,concrete,,,,,,yes,,,,,
,915670793,40.4435608,-79.95246529999999,3,osm,footway,concrete,,,,,,yes,,,,,
,915670794,40.443586333333336,-79.95236799999999,3,osm,footway,paving_stones,,,,,,yes,,,,,
,931218722,40.43757,-79.94773525,2,osm,service,,,,,,,,,,,,
,945345197,40.44676075,-79.94740635,2,osm,service,,,,,,,,,,,,
,945345198,40.4466197,-79.94736975000001,2,osm,service,,,,,,,,,,,,
,945345199,40.4458828,-79.94445845000001,2,osm,service,asphalt,,,,,,,,,,,
,945345200,40.444895333333335,-79.94297945,6,osm,footway,concrete,,,,,,yes,,,,,
,945345201,40.44491661666667,-79.94229246666667,24,osm,footway,concrete,,,,,,,,,,,
,945345202,40.44480555,-79.9414375,2,osm,service,asphalt,,,,,,,,,,,
,945345203,40.444734375,-79.9419514875,8,osm,service,,,,,,,,,,,,
,945352524,40.445101225,-79.944144475,4,osm,footway,concrete,,,,,,yes,,,,,
,945352525,40.4413020625,-79.9464641,16,osm,footway,concrete,,,,,,,,,,,
,945352526,40.444669616666665,-79.94556175,6,osm,footway,concrete,,,,,,,,,,,
,945352527,40.446818342307694,-79.94649511538462,26,osm,footway,concrete,,,,,,yes,,,,,
,945352528,40.44688855,-79.94633775,8,osm,footway,,,,,,,,,,,,
,945352529,40.44701656153846,-79.94563930000001,26,osm,footway,,,,,,,,,,,,
,945352530,40.44712381666667,-79.94518213333333,6,osm,footway,concrete,,,,,,,,,,,
,945352531,40.44693316666667,-79.94630853333332,3,osm,footway,paving_stones,,,,,,,,,,,
,945352532,40.4457277,-79.94796875,4,osm,service,,,,,,,,,,,,
,945352533,40.44561246666667,-79.94798596666666,3,osm,service,,,,,,,,,,,,
,945363988,40.4452026375,-79.948056175,8,osm,service,asphalt,,,yes,,,no,no,,,private,
,945363989,40.445084625,-79.94786145,4,osm,service,asphalt,,,,,,no,no,,,private,
,945363990,40.4451994,-79.9477736,2,osm,service,asphalt,,,,,,no,no,,,private,
,945363991,40.44539426666666,-79.94788756666667,3,osm,footway,,,,,,,,,,,,
,945363992,40.44421931428571,-79.93969473571428,14,osm,footway,,,,,,,,,,,,
,945363994,40.44169560909091,-79.94069966363637,11,osm,footway,,,,,,,,,,,,
,945363995,40.44130539166667,-79.941535025,12,osm,footway,,,,,,,,,,,,
,945363996,40.44035768,-79.94160786,5,osm,footway,concrete,,,,,,,,,,,
,945376404,40.44723794615384,-79.94670599230768,13,osm,footway,concrete,,,,,,yes,,,,,
,957416985,40.44029153333333,-79.9385754,3,osm,service,,,,,,,,,,,,
,964812617,40.4455046,-79.94437685,2,osm,footway,concrete,,,,,,yes,,,,,
,964812618,40.445408650000005,-79.94444254999999,2,osm,footway,concrete,,,,,,yes,,,,,
,964812619,40.445305000000005,-79.944513,2,osm,footway,concrete,,,,,,yes,,,,,
,984073351,40.4441923,-79.94256625,2,osm,footway,concrete,,,,,,no,,,,,
,984073352,40.44452666666667,-79.94438593333334,3,osm,footway,asphalt,,,,,,yes,,,,,
,984073353,40.44451255,-79.9449794,2,osm,footway,concrete,,,,,,,,,,,
,984073354,40.4444639,-79.94478204999999,2,osm,footway,asphalt,,,,,,yes,,,,,
,984073355,40.44426542,-79.94462576,5,osm,footway,asphalt,,,,,,yes,,,,,
,984073356,40.4445284,-79.9439007,4,osm,footway,concrete,,,,,,,,,,,
,984073357,40.44450246666667,-79.94529043333334,3,osm,footway,,,,,,,,,,,,
,984073358,40.4444917,-79.94557023333333,3,osm,footway,,,,,,,,,,,,
,984073359,40.44447746666666,-79.94608463333333,3,osm,footway,,,,,,,,,,,,
,984073360,40.4444823,-79.9458619,3,osm,footway,concrete,,,,,,,,,,,
,987148540,40.445547925,-79.948898925,4,osm,footway,concrete,,,,,,,,,,,
,987148541,40.44525315,-79.9498368375,8,osm,footway,,,,,,,,,,,,
,987148542,40.445678400000006,-79.95035215,2,osm,footway,concrete,,,,,,,,,,,
,987148543,40.44551718333333,-79.95033529999999,6,osm,footway,concrete,,,,,,,,,,,
,987148544,40.445718783333334,-79.94973536666667,6,osm,footway,,,,,,,,,,,,
,987148545,40.4457163,-79.95036026666666,3,osm,footway,asphalt,,,,,,,,,,,
,987148546,40.4457555,-79.9503602,2,osm,footway,concrete,,,,,,,,,,,
,1000535294,40.44399195,-79.94379275,2,osm,footway,concrete,,,,,,yes,,,,,
,1001793192,40.4456373,-79.94467113333333,3,osm,footway,concrete,,,,,,,,,,,
,1001793193,40.4456063,-79.9447043,2,osm,steps,concrete,,,,,,yes,,,,,
,1001793194,40.4456009,-79.94485965,2,osm,steps,concrete,,,,,,yes,,,,,
,1001793199,40.4441743,-79.94158615,2,osm,footway,concrete,,,,,,,,,,,
,1001793200,40.444756866666665,-79.94352706666666,3,osm,footway,concrete,,,,,,no,,,,,
,1001793201,40.44430773571428,-79.94186641428571,14,osm,footway,concrete,,,,,,,,,,,
,1001793202,40.4440906,-79.94082408181818,11,osm,footway,concrete,,,,,,,,,,,
,1001793203,40.44300496,-79.93848026,5,osm,footway,,,,,,,,,,,,
,1001793204,40.44384506666666,-79.93901406666667,3,osm,footway,,,,,,,,,,,,
,1001793205,40.4438372,-79.93870586666667,3,osm,footway,,,,,,,,,,,,
,1001793206,40.443965,-79.93866323333333,3,osm,footway,,,,,,,,,,,,
,1001793207,40.443741233333334,-79.9384707,3,osm,footway,concrete,,,,,,,,,,,
,1001793208,40.44261925,-79.93745483333333,6,osm,footway,concrete,,,,,,,,,,,
,1001793209,40.4433985,-79.93816866666667,3,osm,footway,,,,,,,,,,,,
,1001793210,40.4441111,-79.94131713333333,3,osm,footway,concrete,,,,,,,,,,,
,1001793211,40.444251,-79.9412676,3,osm,footway,concrete,,,,,,,,,,,
,1001795335,40.44435635,-79.94301855,2,osm,steps,concrete,,,,,,yes,,,,,
,1001795336,40.44438173333333,-79.94301,3,osm,footway,concrete:plates,,,,,,yes,,,,,
,1001795337,40.4444063,-79.9430016,2,osm,steps,concrete,,,,,,yes,,,,,
,1001795338,40.44443185,-79.94299269999999,2,osm,footway,concrete:plates,,,,,,yes,,,,,
,1001795339,40.44448695,-79.94297265,2,osm,footway,concrete:plates,,,,,,yes,,,,,
,1001796242,40.443772550000006,-79.9433502,2,osm,footway,concrete:plates,,,,,,yes,,,,,
,1001797767,40.4436441,-79.94416935,2,osm,footway,paving_stones,,,,,,,,,,,
,1001797768,40.44417135,-79.94430285714286,14,osm,footway,asphalt,,,,,,yes,,,,,
,1001797769,40.44414045,-79.9432003,2,osm,footway,concrete:plates,,,,,,yes,,,,,
,1001805206,40.4419416,-79.94592028888889,9,osm,footway,concrete,,,,,,,,,,,
,1001805207,40.44198955,-79.94584259999999,2,osm,footway,paving_stones,,,,,,,,,,,
,1001941218,40.4421042,-79.9462348,2,osm,steps,concrete,,,,,,,,,,,
,1001941219,40.442092900000006,-79.94613724999999,2,osm,footway,concrete,,,,,,,,,,,
,1001941220,40.4421125,-79.9465778,3,osm,footway,concrete,,,,,,,,,,,
,1001941221,40.442143599999994,-79.94675065,2,osm,steps,concrete,,,,,,,,,,,
,1002088265,40.44239708,-79.9460118,5,osm,footway,concrete,,,,,,,,,,,
,1002088266,40.4422874,-79.9456475,2,osm,steps,concrete,,,,,,,,,,,
,1002088267,40.442241675,-79.945425375,4,osm,footway,concrete,,,,,,no,,,,,
,1002088268,40.44219735,-79.94520829999999,2,osm,steps,concrete,,,,,,no,,,,,
,1002088269,40.44181991111111,-79.93941246666667,9,osm,footway,,,,,,,,,,,,
,1002088270,40.4415233,-79.94005735,2,osm,steps,,,,,,,,,,,,
,1002088271,40.441489950000005,-79.94003175,2,osm,footway,,,,,,,,,,,,
,1002088272,40.44146175,-79.94001109999999,2,osm,steps,,,,,,,,,,,,
,1002088273,40.4414328,-79.93999045000001,2,osm,footway,,,,,,,,,,,,
,1002088274,40.44140165,-79.9399678,2,osm,steps,,,,,,,,,,,,
,1002088275,40.4414131,-79.939768,3,osm,footway,,,,,,,,,,,,
,1002088276,40.44132195,-79.93992265,2,osm,footway,,,,,,,,,,,,
,1002088277,40.44159655,-79.93912275,2,osm,footway,,,,,,,,,,,,
,1002088278,40.441828599999994,-79.93929030000001,2,osm,steps,,,,,,,,,,,,
,1002088279,40.441723249999995,-79.939215725,4,osm,footway,,,,,,,,,,,,
,1002088280,40.44164305,-79.9391575,2,osm,steps,,,,,,,,,,,,
,1002088281,40.4415227,-79.939067,2,osm,footway,,,,,,,,,,,,
,1002088282,40.44155045,-79.93908830000001,2,osm,steps,,,,,,,,,,,,
,1002088283,40.44177213333333,-79.93925036666667,3,osm,footway,,,,,,,,,,,,
,1002088284,40.44167123333333,-79.939178,3,osm,footway,,,,,,,,,,,,
,1002088285,40.44171565,-79.9396056,2,osm,steps,,,,,,,,,,,,
,1002088286,40.4416795,-79.93958175,2,osm,footway,,,,,,,,,,,,
,1002088287,40.44164955,-79.93956205,2,osm,steps,,,,,,,,,,,,
,1002088288,40.4416076,-79.93953135000001,2,osm,footway,,,,,,,,,,,,
,1002088289,40.44156565,-79.93950025000001,2,osm,steps,,,,,,,,,,,,
,1002088290,40.441533250000006,-79.93947940000001,2,osm,footway,,,,,,,,,,,,
,1002088291,40.44154392857143,-79.93968821428572,7,osm,footway,,,,,,,,,,,,
,1002490007,40.44228313333333,-79.94442703333334,3,osm,footway,concrete,,,,,,,,,,,
,1002490008,40.44215556,-79.94429776,5,osm,footway,paving_stones,,,,,,no,,,,,
,1002490009,40.44218905,-79.9443206,2,osm,steps,concrete,,,,,,no,,,,,
,1002490010,40.44218015,-79.9443446,2,osm,footway,paving_stones,,,,,,no,,,,,
,1002490011,40.44217955,-79.9443717,2,osm,steps,concrete,,,,,,no,,,,,
,1002490012,40.4421915,-79.94441746666666,3,osm,footway,paving_stones,,,,,,no,,,,,
,1002490013,40.4421991,-79.94440875000001,2,osm,footway,paving_stones,,,,,,,,,,,
,1002490014,40.44221415,-79.94440045,2,osm,steps,concrete,,,,,,,,,,,
,1002490015,40.44223305,-79.9443915,2,osm,footway,paving_stones,,,,,,,,,,,
,1002490016,40.4422525,-79.9443907,2,osm,steps,concrete,,,,,,,,,,,
,1002490017,40.44226865,-79.94439505,2,osm,footway,paving_stones,,,,,,,,,,,
,1002490018,40.4422829,-79.94439274999999,2,osm,steps,concrete,,,,,,,,,,,
,1002490019,40.442292,-79.9444067,2,osm,footway,paving_stones,,,,,,,,,,,
,1002490020,40.4421852,-79.94424363333333,3,osm,footway,paving_stones,,,,,,no,,,,,
,1002518742,40.442581966666665,-79.94405226666667,3,osm,footway,,,,,,,,,,,,
,1002518743,40.44264925,-79.94661260000001,2,osm,footway,,,,,,,,,,,,
,1002518744,40.441293349999995,-79.9437851,2,osm,footway,concrete:plates,,,,,,yes,,,,,
,1002518745,40.4410312,-79.94335536666667,3,osm,footway,concrete,,,,,,,,,,,
,1002518746,40.44226025,-79.94621825,2,osm,steps,concrete,,,,,,,,,,,
,1002518747,40.44204805,-79.94609685,2,osm,footway,concrete,,,,,,,,,,,
,1002518748,40.4416255,-79.94314395,2,osm,footway,paving_stones,,,,,,,,,,,
,1002518749,40.44245265,-79.94054905,2,osm,footway,concrete,,,,,,,,,,,
,1002518750,40.441894950000005,-79.93960985,2,osm,footway,paved,,,,,,,,,,,
,1002518751,40.4419403,-79.9394685,2,osm,footway,,,,,,,,,,,,
,1002518752,40.4419925,-79.93940715,2,osm,footway,paved,,,,,,,,,,,
,1002518753,40.4420034,-79.93931695,2,osm,footway,,,,,,,,,,,,
,1002575210,40.4446937,-79.9447663,2,osm,footway,concrete,,,,,,yes,,,,,
,1002575211,40.444734325,-79.9442222,4,osm,footway,concrete:plates,,,,,,,,,,,
,1002575212,40.444522500000005,-79.94461444999999,2,osm,footway,concrete,,,,,,yes,,,,,
,1002575213,40.44459903333333,-79.9447591,3,osm,footway,asphalt,,,,,,yes,,,,,
,1002575215,40.444630966666665,-79.94313553333333,3,osm,footway,asphalt,,,,,,yes,,,,,
,1002575216,40.44476673333333,-79.9429384,3,osm,footway,asphalt,,,,,,,,,,,
,1002575217,40.44461724,-79.94286296,5,osm,footway,asphalt,,,,,,yes,,,,,
,1002575218,40.44479966666666,-79.94313433333333,3,osm,steps,concrete,,,,,,,,,,,
,1002575222,40.444745,-79.9431897,2,osm,footway,concrete,,,,,,,,,,,
,1002857131,40.4421004,-79.9463877,2,osm,footway,concrete,,,,yes,,,,,,,
,1002857134,40.44170735,-79.94197545,2,osm,steps,concrete,,,,,,,,,,,
,1002857135,40.44175785,-79.94197905,2,osm,footway,concrete,,,,,,,,,,,
,1002857136,40.44162106666667,-79.94201033333333,3,osm,path,concrete,,,,,,,,,,,
,1002857137,40.44162365,-79.94204404999999,2,osm,footway,concrete,,,,,,,,,,,
,1002857139,40.44250322,-79.93946786000001,5,osm,footway,concrete,,,,,,,,,,,
,1002857140,40.443683825,-79.9424784,4,osm,footway,concrete,,,,,,,,,,,
,1002857146,40.4415462,-79.94021773333334,3,osm,footway,,,,,,,,,,,,
,1003683010,40.44208845,-79.9465311,2,osm,footway,concrete,,,,,,,,,,,
,1009954265,40.4451969,-79.94487053333334,3,osm,footway,,,,,,,,,,,,
,1009992188,40.44669695,-79.94225545,2,osm,footway,concrete:plates,,,,,,,,,,,
,1009992189,40.446005,-79.94216126666667,3,osm,footway,,,,,,,,,,,,
,1009992190,40.44559614285714,-79.9426059,7,osm,footway,,,,,,,,,,,,
,1009992191,40.4455299,-79.942581375,4,osm,footway,,,,,,,,,,,,
,1009992192,40.445924633333334,-79.9423755,3,osm,footway,asphalt,,,,,,,,,,,
,1009992193,40.44600236666667,-79.94349293333333,3,osm,service,asphalt,,,,,,,,,,,
,1009992194,40.44599593636364,-79.9430156,11,osm,footway,,,,,,,,,,,,
,1009992195,40.44561325,-79.943527925,4,osm,footway,concrete,,,,,,,,,,,
,1009992196,40.44592866666667,-79.943327,3,osm,footway,asphalt,,,,,,,,,,,
,1009992197,40.44520195,-79.9433597,2,osm,steps,concrete,,,,,,,,,,,
,1009992198,40.4452415,-79.9433408,2,osm,footway,concrete,,,,,,,,,,,
,1009992199,40.44509525,-79.9429687,2,osm,steps,concrete,,,,,,yes,,,,,
,1010489471,40.445597125,-79.9434388,4,osm,service,asphalt,,,,,,,,,,,
,1010489472,40.4455483,-79.94353939999999,2,osm,footway,asphalt,,,,,,,,,,,
,1010489473,40.4455276,-79.94348853333334,3,osm,footway,asphalt,,,,,,,,,,,
,1010489474,40.44536595714286,-79.94353487142858,7,osm,footway,concrete,,,,,,,,,,,
,1010489475,40.4469540625,-79.9432541375,16,osm,footway,,,,,,,,,,,,
,1010489476,40.447382775,-79.944168375,12,osm,footway,concrete,,,,,,,,,,,
,1010489477,40.448153809090904,-79.94630249090909,11,osm,footway,concrete,,,,,,yes,,,,,
,1010489479,40.446532649999995,-79.94440349999999,2,osm,footway,concrete,,,,,,yes,,,,,
